,artist_name,track_name,track_id,popularity
1607,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1608,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1609,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1610,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1611,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1612,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1613,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1614,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1615,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1616,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1617,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1618,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1619,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1620,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1621,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1622,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1623,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1624,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1625,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1626,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1627,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1628,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1629,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1630,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1631,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1632,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1633,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1634,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1635,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1636,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1637,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1638,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1639,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1640,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1641,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1642,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1643,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1644,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1645,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1646,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1647,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1648,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1649,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1650,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1651,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1652,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1653,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1654,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1655,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1656,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1657,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1658,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1659,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1660,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1661,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1662,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1663,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1664,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1665,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1666,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1667,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1668,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1669,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1670,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1671,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1672,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1673,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1674,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1675,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1676,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1677,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1678,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1679,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1680,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1681,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1682,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1683,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1684,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1685,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1686,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1687,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1688,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1689,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1690,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1691,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1692,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1693,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1694,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1695,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1696,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1697,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1698,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1699,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
1700,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1701,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1702,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1703,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1704,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1705,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1706,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1707,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1708,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1709,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1710,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1711,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1712,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1713,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1714,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1715,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1716,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1717,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1718,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1719,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1720,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1721,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1722,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1723,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1724,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1725,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1726,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1727,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1728,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1729,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1730,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1731,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1732,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1733,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1734,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1735,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1736,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1737,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1738,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1739,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1740,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1741,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1742,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1743,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1744,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1745,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1746,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1747,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1748,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
1749,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
1750,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1751,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1752,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1753,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1754,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1755,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1756,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1757,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1758,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1759,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1760,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1761,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1762,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1763,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1764,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1765,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1766,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1767,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1768,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1769,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1770,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1771,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1772,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1773,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1774,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1775,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1776,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1777,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1778,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1779,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1780,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1781,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1782,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1783,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1784,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1785,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1786,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1787,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1788,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1789,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1790,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1791,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1792,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1793,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1794,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1795,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1796,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1797,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
1798,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
1799,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
1800,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1801,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1802,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1803,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1804,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1805,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1806,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1807,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1808,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1809,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1810,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1811,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1812,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1813,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1814,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1815,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1816,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1817,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1818,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1819,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1820,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1821,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1822,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1823,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1824,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1825,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1826,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1827,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1828,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1829,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1830,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1831,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1832,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1833,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1834,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1835,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1836,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1837,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1838,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1839,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1840,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1841,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1842,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1843,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1844,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1845,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1846,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
1847,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
1848,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
1849,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,89
1850,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1851,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1852,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1853,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1854,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1855,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1856,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1857,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1858,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1859,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1860,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1861,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1862,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1863,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1864,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1865,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1866,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1867,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1868,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1869,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1870,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1871,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1872,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1873,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1874,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1875,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1876,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1877,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1878,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1879,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1880,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1881,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1882,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1883,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1884,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1885,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1886,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1887,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1888,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1889,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1890,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1891,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1892,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1893,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1894,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1895,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
1896,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
1897,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
1898,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,89
1899,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,90
1900,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1901,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1902,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1903,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1904,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1905,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1906,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1907,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1908,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1909,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1910,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1911,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1912,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1913,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1914,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1915,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1916,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1917,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1918,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1919,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1920,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1921,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
